|./out/16TOC-2989.csv|KIRKHAM ST|44TH AVE|Intersection|
|./out/16TOC-2989.csv|KIRKHAM ST|41ST AVE|Intersection|
|./out/16TOC-2989.csv|LAWTON ST|41ST AVE|Intersection|
|./out/16TOC-2989.csv|LAWTON ST|43RD AVE|Intersection|
|./out/16TOC-2989.csv|LAWTON ST|44TH AVE|Intersection|
|./out/16TOC-2989.csv|MORAGA ST|41ST AVE|Intersection|
|./out/16TOC-2989.csv|MORAGA ST|43RD AVE|Intersection|
|./out/16TOC-2989.csv|MORAGA ST|44TH AVE|Intersection|
|./out/16TOC-2989.csv|NORIEGA ST|41ST AVE|Intersection|
|./out/16TOC-2989.csv|NORIEGA ST|43RD AVE|Intersection|
|./out/16TOC-2989.csv|NORIEGA ST|44TH AVE|Intersection|
|./out/16TOC-2989.csv|ORTEGA ST|41ST AVE|Intersection|
|./out/16TOC-2989.csv|ORTEGA ST|43RD AVE|Intersection|
|./out/16TOC-2989.csv|ORTEGA ST|44TH AVE|Intersection|
|./out/16TOC-2989.csv|PACHECO ST|43RD AVE|Intersection|
|./out/16TOC-2989.csv|PACHECO ST|44TH AVE|Intersection|
|./out/16TOC-2989.csv|PACHECO ST|41ST AVE|Intersection|
|./out/16TOC-2989.csv|QUINTARA ST|41ST AVE|Intersection|
|./out/16TOC-2989.csv|QUINTARA ST|43RD AVE|Intersection|
|./out/16TOC-2989.csv|QUINTARA ST|44TH AVE|Intersection|
|./out/16TOC-2989.csv|RIVERA ST|41ST AVE|Intersection|
|./out/16TOC-2989.csv|RIVERA ST|43RD AVE|Intersection|
|./out/16TOC-2989.csv|RIVERA ST|44TH AVE|Intersection|
|./out/16TOC-2989.csv|SANTIAGO ST|41ST AVE|Intersection|
|./out/16TOC-2989.csv|SANTIAGO ST|43RD AVE|Intersection|
|./out/16TOC-2989.csv|SANTIAGO ST|44TH AVE|Intersection|
|./out/16TOC-3002.csv|05TH AVE|LAKE ST|CALIFORNIAST|
|./out/16TOC-3002.csv|05TH AVE|CALIFORNIA ST|CORNWALLST|
278000|./out/16TOC-3002.csv|05TH AVE|CORNWALL ST|CLEMENT ST|LINESTRING (-122.46348316805549 37.78485581962848, -122.46335052559435 37.78298920406136)
279000|./out/16TOC-3002.csv|05TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.46335052559435 37.78298920406136, -122.46321068004568 37.78107016455289)
280000|./out/16TOC-3002.csv|05TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.46321068004568 37.78107016455289, -122.46307618037403 37.77913861193039)
281000|./out/16TOC-3002.csv|05TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.46307618037403 37.77913861193039, -122.46294078904103 37.77728273494831)
282000|./out/16TOC-3002.csv|05TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.46294078904103 37.77728273494831, -122.46280475241235 37.775417908066316)
283000|./out/16TOC-3002.csv|05TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.46280475241235 37.775417908066316, -122.46268379603133 37.77375975187391)
|./out/16TOC-3002.csv|ANZA ST|05TH AVE|Intersection|
|./out/16TOC-3002.csv|BALBOA ST|05TH AVE|Intersection|
|./out/16TOC-3002.csv|CABRILLO ST|05TH AVE|Intersection|
|./out/16TOC-3002.csv|CALIFORNIA ST|05TH AVE|Intersection|
|./out/16TOC-3002.csv|CLEMENT ST|05TH AVE|Intersection|
|./out/16TOC-3002.csv|CORNWALL ST|05TH AVE|Intersection|
|./out/16TOC-3002.csv|GEARY BLVD|05TH AVE|Intersection|
|./out/16TOC-3004.csv|06TH AVE|LAKE ST|CALIFORNIAST|
|./out/16TOC-3004.csv|06TH AVE|CALIFORNIA ST|CORNWALLST|
315000|./out/16TOC-3004.csv|06TH AVE|CORNWALL ST|CLEMENT ST|LINESTRING (-122.4645513828989 37.78479186615882, -122.46442502496699 37.782939933913326)
316000|./out/16TOC-3004.csv|06TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.46442502496699 37.782939933913326, -122.464279169986 37.78101892160707)
317000|./out/16TOC-3004.csv|06TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.464279169986 37.78101892160707, -122.46414496985174 37.77909072720659)
318000|./out/16TOC-3004.csv|06TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.46414496985174 37.77909072720659, -122.4640106014008 37.77723477897673)
319000|./out/16TOC-3004.csv|06TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.4640106014008 37.77723477897673, -122.4638755258461 37.77536896713729)
320000|./out/16TOC-3004.csv|06TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.4638755258461 37.77536896713729, -122.4637492104155 37.773624065041325)
|./out/16TOC-3004.csv|ANZA ST|06TH AVE|Intersection|
|./out/16TOC-3004.csv|BALBOA ST|06TH AVE|Intersection|
|./out/16TOC-3004.csv|CABRILLO ST|06TH AVE|Intersection|
|./out/16TOC-3004.csv|CALIFORNIA ST|06TH AVE|Intersection|
|./out/16TOC-3004.csv|CLEMENT ST|06TH AVE|Intersection|
|./out/16TOC-3004.csv|CORNWALL ST|06TH AVE|Intersection|
|./out/16TOC-3004.csv|GEARY BLVD|06TH AVE|Intersection|
|./out/16TOC-3069.csv|09TH AVE|LAKE ST|CALIFORNIAST|
424000|./out/16TOC-3069.csv|09TH AVE|CALIFORNIA ST|CLEMENT ST|LINESTRING (-122.46776426460174 37.78466862849548, -122.46762910010636 37.782802249945185)
425000|./out/16TOC-3069.csv|09TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.46762910010636 37.782802249945185, -122.4674876526985 37.780879714746455)
426000|./out/16TOC-3069.csv|09TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.4674876526985 37.780879714746455, -122.46735401036933 37.77894579677838)
427000|./out/16TOC-3069.csv|09TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.46735401036933 37.77894579677838, -122.46722040395484 37.777087859916655)
428000|./out/16TOC-3069.csv|09TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.46722040395484 37.777087859916655, -122.46708629504188 37.775222829118206)
429000|./out/16TOC-3069.csv|09TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.46708629504188 37.775222829118206, -122.46695171021094 37.77335110498005)
|./out/16TOC-3069.csv|ANZA ST|09TH AVE|Intersection|
|./out/16TOC-3069.csv|BALBOA ST|09TH AVE|Intersection|
|./out/16TOC-3069.csv|CABRILLO ST|09TH AVE|Intersection|
|./out/16TOC-3069.csv|CALIFORNIA ST|09TH AVE|Intersection|
|./out/16TOC-3069.csv|CLEMENT ST|09TH AVE|Intersection|
|./out/16TOC-3069.csv|GEARY BLVD|09TH AVE|Intersection|
912101|./out/16TOC-3098.csv|19TH AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.47681389198479 37.75983393668561, -122.47673342681888 37.75972862554793, -122.47661845484433 37.758085976982876, -122.47668417716356 37.7579689817622)
912201|./out/16TOC-3098.csv|19TH AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.47681389198479 37.75983393668561, -122.47688086783943 37.75972185462737, -122.47676598345733 37.75808048713293, -122.47668417716356 37.7579689817622)
|./out/16TOC-3336.csv|06TH AVE|LAKE ST|CALIFORNIAST|
|./out/16TOC-3336.csv|06TH AVE|CALIFORNIA ST|CORNWALLST|
315000|./out/16TOC-3336.csv|06TH AVE|CORNWALL ST|CLEMENT ST|LINESTRING (-122.4645513828989 37.78479186615882, -122.46442502496699 37.782939933913326)
316000|./out/16TOC-3336.csv|06TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.46442502496699 37.782939933913326, -122.464279169986 37.78101892160707)
317000|./out/16TOC-3336.csv|06TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.464279169986 37.78101892160707, -122.46414496985174 37.77909072720659)
318000|./out/16TOC-3336.csv|06TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.46414496985174 37.77909072720659, -122.4640106014008 37.77723477897673)
319000|./out/16TOC-3336.csv|06TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.4640106014008 37.77723477897673, -122.4638755258461 37.77536896713729)
320000|./out/16TOC-3336.csv|06TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.4638755258461 37.77536896713729, -122.4637492104155 37.773624065041325)
349000|./out/16TOC-3336.csv|07TH AVE|END|LAKE ST|LINESTRING (-122.46587838367643 37.78825843950656, -122.46576033939034 37.7866273274489)
|./out/16TOC-3336.csv|07TH AVE|LAKE ST|CALIFORNIAST \CORNWALLST|
|./out/16TOC-3336.csv|07TH AVE|CALIFORNIA ST \CORNWALL ST|CLEMENT ST|
352000|./out/16TOC-3336.csv|07TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.46549239026464 37.78289098106634, -122.46535287062461 37.78096549034492)
353000|./out/16TOC-3336.csv|07TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.46535287062461 37.78096549034492, -122.46521065938802 37.77904257983192)
354000|./out/16TOC-3336.csv|07TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.46521065938802 37.77904257983192, -122.46506846062842 37.77718530559839)
355000|./out/16TOC-3336.csv|07TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.46506846062842 37.77718530559839, -122.46507317377423 37.77710874538523, -122.46494208969546 37.77532094729734)
356000|./out/16TOC-3336.csv|07TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.46494208969546 37.77532094729734, -122.4648116697694 37.773488744010066)
|./out/16TOC-3336.csv|ANZA ST|06TH AVE|Intersection|
|./out/16TOC-3336.csv|ANZA ST|07TH AVE|Intersection|
|./out/16TOC-3336.csv|BALBOA ST|06TH AVE|Intersection|
|./out/16TOC-3336.csv|BALBOA ST|07TH AVE|Intersection|
|./out/16TOC-3336.csv|CABRILLO ST|06TH AVE|Intersection|
|./out/16TOC-3336.csv|CABRILLO ST|07TH AVE|Intersection|
|./out/16TOC-3336.csv|CALIFORNIA ST|06TH AVE|Intersection|
|./out/16TOC-3336.csv|CLEMENT ST|06TH AVE|Intersection|
|./out/16TOC-3336.csv|CLEMENT ST|07TH AVE|Intersection|
|./out/16TOC-3336.csv|CORNWALL ST|07TH AVE \CALIFORNIA ST|Intersection|
|./out/16TOC-3336.csv|CORNWALL ST|06TH AVE|Intersection|
|./out/16TOC-3336.csv|GEARY BLVD|06TH AVE|Intersection|
|./out/16TOC-3336.csv|GEARY BLVD|07TH AVE|Intersection|
|./out/16TOC-3336.csv|LAKE ST|07TH AVE|Intersection|
461000|./out/16TOC-3399.csv|10TH AVE|END|LAKE ST|LINESTRING (-122.46899672018917 37.78678673791921, -122.46897469489159 37.78648258620432)
|./out/16TOC-3399.csv|10TH AVE|LAKE ST|CALIFORNIAST|
463000|./out/16TOC-3399.csv|10TH AVE|CALIFORNIA ST|CLEMENT ST|LINESTRING (-122.46883973813667 37.78462090551176, -122.46870448050174 37.782750917170276)
464000|./out/16TOC-3399.csv|10TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.46870448050174 37.782750917170276, -122.46856387258173 37.78082203224196)
465000|./out/16TOC-3399.csv|10TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.46856387258173 37.78082203224196, -122.46842627800707 37.77889736269369)
466000|./out/16TOC-3399.csv|10TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.46842627800707 37.77889736269369, -122.46829259413161 37.77703901241252)
467000|./out/16TOC-3399.csv|10TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.46829259413161 37.77703901241252, -122.46815843756411 37.77517401110322)
468000|./out/16TOC-3399.csv|10TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.46815843756411 37.77517401110322, -122.46802391670118 37.77330383316144)
492000|./out/16TOC-3399.csv|11TH AVE|END|LAKE ST|LINESTRING (-122.47006569962653 37.786738316940706, -122.47004374677341 37.786437146294915)
|./out/16TOC-3399.csv|11TH AVE|LAKE ST|CALIFORNIAST|
494000|./out/16TOC-3399.csv|11TH AVE|CALIFORNIA ST|CLEMENT ST|LINESTRING (-122.46990785743037 37.784572780972354, -122.46976999108912 37.78270190510936)
495000|./out/16TOC-3399.csv|11TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.46976999108912 37.78270190510936, -122.46962703121116 37.78076873888686)
496000|./out/16TOC-3399.csv|11TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.46962703121116 37.78076873888686, -122.46949469967115 37.77884909393592)
497000|./out/16TOC-3399.csv|11TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.46949469967115 37.77884909393592, -122.46936101100648 37.776990327217085)
498000|./out/16TOC-3399.csv|11TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.46936101100648 37.776990327217085, -122.46922688171175 37.77512535143962)
499000|./out/16TOC-3399.csv|11TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.46922688171175 37.77512535143962, -122.46909249628408 37.77325671218857)
519000|./out/16TOC-3399.csv|12TH AVE|END|LAKE ST|LINESTRING (-122.47113643910878 37.786689806354566, -122.47111460394424 37.786387243274184)
|./out/16TOC-3399.csv|12TH AVE|LAKE ST|CALIFORNIAST|
521000|./out/16TOC-3399.csv|12TH AVE|CALIFORNIA ST|CLEMENT ST|LINESTRING (-122.47098148625041 37.78452447892656, -122.47084599670544 37.78265240063686)
522000|./out/16TOC-3399.csv|12TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.47084599670544 37.78265240063686, -122.47071674976307 37.78072335352827)
523000|./out/16TOC-3399.csv|12TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.47071674976307 37.78072335352827, -122.4705676166399 37.77880061145807)
524000|./out/16TOC-3399.csv|12TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.4705676166399 37.77880061145807, -122.47043296589781 37.77694147134164)
525000|./out/16TOC-3399.csv|12TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.47043296589781 37.77694147134164, -122.47029790326678 37.77507656509117)
526000|./out/16TOC-3399.csv|12TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.47029790326678 37.77507656509117, -122.47016269280465 37.773209510323554)
|./out/16TOC-3399.csv|ANZA ST|10TH AVE|Intersection|
|./out/16TOC-3399.csv|ANZA ST|11TH AVE|Intersection|
|./out/16TOC-3399.csv|ANZA ST|12TH AVE|Intersection|
|./out/16TOC-3399.csv|BALBOA ST|10TH AVE|Intersection|
|./out/16TOC-3399.csv|BALBOA ST|11TH AVE|Intersection|
|./out/16TOC-3399.csv|BALBOA ST|12TH AVE|Intersection|
|./out/16TOC-3399.csv|CABRILLO ST|11TH AVE|Intersection|
|./out/16TOC-3399.csv|CABRILLO ST|12TH AVE|Intersection|
|./out/16TOC-3399.csv|CABRILLO ST|10TH AVE|Intersection|
|./out/16TOC-3399.csv|CALIFORNIA ST|10TH AVE|Intersection|
|./out/16TOC-3399.csv|CALIFORNIA ST|11TH AVE|Intersection|
|./out/16TOC-3399.csv|CALIFORNIA ST|12TH AVE|Intersection|
|./out/16TOC-3399.csv|CLEMENT ST|10TH AVE|Intersection|
|./out/16TOC-3399.csv|CLEMENT ST|11TH AVE|Intersection|
|./out/16TOC-3399.csv|CLEMENT ST|12TH AVE|Intersection|
|./out/16TOC-3399.csv|GEARY BLVD|10TH AVE|Intersection|
|./out/16TOC-3399.csv|GEARY BLVD|11TH AVE|Intersection|
|./out/16TOC-3399.csv|GEARY BLVD|12TH AVE|Intersection|
|./out/16TOC-3399.csv|LAKE ST|10TH AVE|Intersection|
|./out/16TOC-3399.csv|LAKE ST|11TH AVE|Intersection|
|./out/16TOC-3399.csv|LAKE ST|12TH AVE|Intersection|
|./out/16TOC-3570.csv|06TH AVE|CALIFORNIA ST|CORNWALLST|
315000|./out/16TOC-3570.csv|06TH AVE|CORNWALL ST|CLEMENT ST|LINESTRING (-122.4645513828989 37.78479186615882, -122.46442502496699 37.782939933913326)
319000|./out/16TOC-3570.csv|06TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.4640106014008 37.77723477897673, -122.4638755258461 37.77536896713729)
320000|./out/16TOC-3570.csv|06TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.4638755258461 37.77536896713729, -122.4637492104155 37.773624065041325)
|./out/16TOC-3570.csv|CABRILLO ST|06TH AVE|Intersection|
|./out/16TOC-3570.csv|CORNWALL ST|06TH AVE|Intersection|
|./out/16TOC-4258.csv|26TH AVE|EL CAMINO DELMAR|LAKE ST|
|./out/16TOC-4258.csv|26TH AVE|LAKE ST|CALIFORNIAST|
1471000|./out/16TOC-4258.csv|26TH AVE|CALIFORNIA ST|CLEMENT ST|LINESTRING (-122.4860887061828 37.783833480023766, -122.4859453278582 37.78197462041575)
1472000|./out/16TOC-4258.csv|26TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.4859453278582 37.78197462041575, -122.48580757598016 37.780037953214546)
1473000|./out/16TOC-4258.csv|26TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.48580757598016 37.780037953214546, -122.48566740240335 37.77811724812451)
1474000|./out/16TOC-4258.csv|26TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.48566740240335 37.77811724812451, -122.4855323290749 37.77625245798512)
1475000|./out/16TOC-4258.csv|26TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.4855323290749 37.77625245798512, -122.48539726747387 37.77438772466822)
1476000|./out/16TOC-4258.csv|26TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.48539726747387 37.77438772466822, -122.48526202586176 37.772520419810725)
|./out/16TOC-4258.csv|27TH AVE|EL CAMINO DELMAR|LAKE ST|
|./out/16TOC-4258.csv|27TH AVE|LAKE ST|CALIFORNIAST|
1545000|./out/16TOC-4258.csv|27TH AVE|CALIFORNIA ST|CLEMENT ST|LINESTRING (-122.48715071459834 37.783785427122986, -122.48701978848588 37.78192357547711)
1546000|./out/16TOC-4258.csv|27TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.48701978848588 37.78192357547711, -122.48687804723207 37.77999353993568)
1547000|./out/16TOC-4258.csv|27TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.48687804723207 37.77999353993568, -122.48673752084831 37.778068743689346)
1548000|./out/16TOC-4258.csv|27TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.48673752084831 37.778068743689346, -122.48660308067143 37.7762037516768)
1549000|./out/16TOC-4258.csv|27TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.48660308067143 37.7762037516768, -122.48646864763062 37.77433877330587)
1550000|./out/16TOC-4258.csv|27TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.48646864763062 37.77433877330587, -122.48633406211243 37.77247157621477)
1577000|./out/16TOC-4258.csv|28TH AVE|CALIFORNIA ST|CLEMENT ST|LINESTRING (-122.4882174454687 37.78373715161341, -122.48808501892184 37.78187449956046)
1578000|./out/16TOC-4258.csv|28TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.48808501892184 37.78187449956046, -122.48794590583414 37.779947132302404)
1579000|./out/16TOC-4258.csv|28TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.48794590583414 37.779947132302404, -122.48780495923512 37.77802035221381)
1580000|./out/16TOC-4258.csv|28TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.48780495923512 37.77802035221381, -122.48766944209774 37.77615523491362)
1581000|./out/16TOC-4258.csv|28TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.48766944209774 37.77615523491362, -122.4875339299557 37.774290091635365)
1582000|./out/16TOC-4258.csv|28TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.4875339299557 37.774290091635365, -122.48739828944058 37.77242307800638)
1608000|./out/16TOC-4258.csv|29TH AVE|CALIFORNIA ST|CLEMENT ST|LINESTRING (-122.48928978226272 37.78368861232411, -122.48915697309845 37.78182501396109)
1609000|./out/16TOC-4258.csv|29TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.48915697309845 37.78182501396109, -122.489013492677 37.77989057530956)
1610000|./out/16TOC-4258.csv|29TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.489013492677 37.77989057530956, -122.4888755217412 37.777971809122796)
1611000|./out/16TOC-4258.csv|29TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.4888755217412 37.777971809122796, -122.48874084480957 37.776106802780724)
1612000|./out/16TOC-4258.csv|29TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.48874084480957 37.776106802780724, -122.48860612378562 37.774241083650494)
1613000|./out/16TOC-4258.csv|29TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.48860612378562 37.774241083650494, -122.48847132418757 37.77237416925484)
|./out/16TOC-4258.csv|ANZA ST|26TH AVE|Intersection|
|./out/16TOC-4258.csv|ANZA ST|27TH AVE|Intersection|
|./out/16TOC-4258.csv|ANZA ST|28TH AVE|Intersection|
|./out/16TOC-4258.csv|ANZA ST|29TH AVE|Intersection|
|./out/16TOC-4258.csv|BALBOA ST|26TH AVE|Intersection|
|./out/16TOC-4258.csv|BALBOA ST|27TH AVE|Intersection|
|./out/16TOC-4258.csv|BALBOA ST|28TH AVE|Intersection|
|./out/16TOC-4258.csv|BALBOA ST|29TH AVE|Intersection|
|./out/16TOC-4258.csv|CABRILLO ST|26TH AVE|Intersection|
|./out/16TOC-4258.csv|CABRILLO ST|27TH AVE|Intersection|
|./out/16TOC-4258.csv|CABRILLO ST|28TH AVE|Intersection|
|./out/16TOC-4258.csv|CABRILLO ST|29TH AVE|Intersection|
|./out/16TOC-4258.csv|CALIFORNIA ST|26TH AVE|Intersection|
|./out/16TOC-4258.csv|CALIFORNIA ST|27TH AVE|Intersection|
|./out/16TOC-4258.csv|CLEMENT ST|26TH AVE|Intersection|
|./out/16TOC-4258.csv|CLEMENT ST|27TH AVE|Intersection|
|./out/16TOC-4258.csv|CLEMENT ST|28TH AVE|Intersection|
|./out/16TOC-4258.csv|CLEMENT ST|29TH AVE|Intersection|
|./out/16TOC-4258.csv|GEARY BLVD|26TH AVE|Intersection|
|./out/16TOC-4258.csv|GEARY BLVD|27TH AVE|Intersection|
|./out/16TOC-4258.csv|GEARY BLVD|28TH AVE|Intersection|
|./out/16TOC-4258.csv|GEARY BLVD|29TH AVE|Intersection|
|./out/16TOC-4258.csv|LAKE ST|26TH AVE|Intersection|
|./out/16TOC-4258.csv|LAKE ST|27TH AVE|Intersection|
1640000|./out/16TOC-4317.csv|30TH AVE|CALIFORNIA ST|CLEMENT ST|LINESTRING (-122.4903644903462 37.78363995653576, -122.49023107838507 37.78177541919238)
1641000|./out/16TOC-4317.csv|30TH AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.49023107838507 37.78177541919238, -122.49009657888196 37.7798398329958)
1642000|./out/16TOC-4317.csv|30TH AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.49009657888196 37.7798398329958, -122.48995103534304 37.7779230312206)
1643000|./out/16TOC-4317.csv|30TH AVE|ANZA ST|BALBOA ST|LINESTRING (-122.48995103534304 37.7779230312206, -122.48981543924552 37.77605756710366)
1644000|./out/16TOC-4317.csv|30TH AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.48981543924552 37.77605756710366, -122.48967984259536 37.774191996892526)
1645000|./out/16TOC-4317.csv|30TH AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.48967984259536 37.774191996892526, -122.4895394802746 37.77232547364543)
1681000|./out/16TOC-4317.csv|31ST AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.4908864630588 37.77600880909332, -122.49075170587784 37.77414298483975)
1682000|./out/16TOC-4317.csv|31ST AVE|CABRILLO ST|FULTON ST|LINESTRING (-122.49075170587784 37.77414298483975, -122.49061689730168 37.7722763451827)
1700000|./out/16TOC-4317.csv|32ND AVE|CALIFORNIA ST|MARVEL CT|LINESTRING (-122.49251018672402 37.78354278200807, -122.49246492728994 37.78291100462349)
1701000|./out/16TOC-4317.csv|32ND AVE|MARVEL CT|CLEMENT ST|LINESTRING (-122.49246492728994 37.78291100462349, -122.49237515677447 37.78167665488551)
1702000|./out/16TOC-4317.csv|32ND AVE|CLEMENT ST|GEARY BLVD|LINESTRING (-122.49237515677447 37.78167665488551, -122.49223228746696 37.77974695063966)
1703000|./out/16TOC-4317.csv|32ND AVE|GEARY BLVD|ANZA ST|LINESTRING (-122.49223228746696 37.77974695063966, -122.49209488784149 37.777822691320786)
1704000|./out/16TOC-4317.csv|32ND AVE|ANZA ST|BALBOA ST|LINESTRING (-122.49209488784149 37.777822691320786, -122.49195944458668 37.7759600605211)
1705000|./out/16TOC-4317.csv|32ND AVE|BALBOA ST|CABRILLO ST|LINESTRING (-122.49195944458668 37.7759600605211, -122.4918237548562 37.7740939544731)
|./out/16TOC-4317.csv|ANZA ST|30TH AVE|Intersection|
|./out/16TOC-4317.csv|ANZA ST|32ND AVE|Intersection|
|./out/16TOC-4317.csv|BALBOA ST|30TH AVE|Intersection|
|./out/16TOC-4317.csv|BALBOA ST|31ST AVE|Intersection|
|./out/16TOC-4317.csv|BALBOA ST|32ND AVE|Intersection|
|./out/16TOC-4317.csv|CABRILLO ST|30TH AVE|Intersection|
|./out/16TOC-4317.csv|CABRILLO ST|31ST AVE|Intersection|
|./out/16TOC-4317.csv|CALIFORNIA ST|30TH AVE|Intersection|
|./out/16TOC-4317.csv|CALIFORNIA ST|32ND AVE|Intersection|
|./out/16TOC-4317.csv|CLEMENT ST|30TH AVE|Intersection|
|./out/16TOC-4317.csv|CLEMENT ST|32ND AVE|Intersection|
|./out/16TOC-4317.csv|GEARY BLVD|30TH AVE|Intersection|
|./out/16TOC-4317.csv|GEARY BLVD|32ND AVE|Intersection|
|./out/16TOC-4317.csv|MARVEL CT|32ND AVE|Intersection|
836000|./out/16TOC-4448.csv|18TH AVE|JUDAH ST|KIRKHAM ST|LINESTRING (-122.47592409250063 37.76174715160558, -122.47579656289865 37.75987943378165)
837000|./out/16TOC-4448.csv|18TH AVE|KIRKHAM ST|LAWTON ST|LINESTRING (-122.47579656289865 37.75987943378165, -122.47566586500963 37.75801377547703)
838000|./out/16TOC-4448.csv|18TH AVE|LAWTON ST|MORAGA ST|LINESTRING (-122.47566586500963 37.75801377547703, -122.47553672629996 37.75615506593429)
839000|./out/16TOC-4448.csv|18TH AVE|MORAGA ST|NORIEGA ST|LINESTRING (-122.47553672629996 37.75615506593429, -122.47540590877209 37.75428693358899)
840000|./out/16TOC-4448.csv|18TH AVE|NORIEGA ST|ORTEGA ST|LINESTRING (-122.47540590877209 37.75428693358899, -122.47527642194507 37.75242394777455)
841000|./out/16TOC-4448.csv|18TH AVE|ORTEGA ST|PACHECO ST|LINESTRING (-122.47527642194507 37.75242394777455, -122.47514654920995 37.75055708799786)
842000|./out/16TOC-4448.csv|18TH AVE|PACHECO ST|QUINTARA ST|LINESTRING (-122.47514654920995 37.75055708799786, -122.47501694682357 37.74869229589905)
843000|./out/16TOC-4448.csv|18TH AVE|QUINTARA ST|RIVERA ST|LINESTRING (-122.47501694682357 37.74869229589905, -122.47488730211377 37.746826818950055)
844000|./out/16TOC-4448.csv|18TH AVE|RIVERA ST|SANTIAGO ST|LINESTRING (-122.47488730211377 37.746826818950055, -122.474753794876 37.744964031401885)
845000|./out/16TOC-4448.csv|18TH AVE|SANTIAGO ST|TARAVAL ST|LINESTRING (-122.474753794876 37.744964031401885, -122.47462382916994 37.743096614629934)
846000|./out/16TOC-4448.csv|18TH AVE|TARAVAL ST|ULLOA ST|LINESTRING (-122.47462382916994 37.743096614629934, -122.4744942238895 37.74123427235464)
